_id,BatchFileName,PoliceServiceType,PoliceService,OPP_PoliceService,IncidentNumber,Date,ApproximateTimeForceApplied,LocationType_ResidentialBuilding,LocationType_NonResidentialBuilding,LocationType_MotorVehicle,LocationType_OpenSpace,LocationType_PublicTransportation,ReportType,TypeTeam,NumberTeam,Attire,AssignmentType,IncidentType,HumaneDestructionAnimal_Distance,HumaneDestructionAnimal_Handgun,HumaneDestructionAnimal_Rifle,HumaneDestructionAnimal_Shotgun,HumaneDestructionAnimal_NumberRoundsDischarged,InteractionType,NumberIndividuals,NumberOtherOfficers,OfficerInvolvedInjuries_PhysicalInjuries,OfficerInvolvedInjuries_Treatment_No,OfficerInvolvedInjuries_Treatment_FirstAid,OfficerInvolvedInjuries_Treatment_MedicalPersonnelScene,OfficerInvolvedInjuries_Treatment_AdmissionMedicalFacility,OfficerInvolvedInjuries_Treatment_MedicalFacility,OfficerInvolvedInjuries_Treatment_Unknown,OfficerInvolvedInjuries_Treatment_Other,NoInteractIndiv_ReasonUseOfForce_EffectArrest,NoInteractIndiv_ReasonUseOfForce_PreventOffence,NoInteractIndiv_ReasonUseOfForce_PreventEscape,NoInteractIndiv_ReasonUseOfForce_ProtectOtherOfficers,NoInteractIndiv_ReasonUseOfForce_ProtectPublic,NoInteractIndiv_ReasonUseOfForce_ProtectSelf,NoInteractIndiv_ReasonUseOfForce_ProtectIndiv,NoInteractIndiv_ReasonUseOfForce_Unintentional,NoInteractIndiv_ReasonUseOfForce_Other,NoInteractIndiv_TypeForceUsed_CEW_Check,NoInteractIndiv_TypeForceUsed_CEW_Discharged,NoInteractIndiv_TypeForceUsed_Firearm_Handgun_Check,NoInteractIndiv_TypeForceUsed_Firearm_Handgun_Drawn,NoInteractIndiv_TypeForceUsed_Firearm_Handgun_Discharged,NoInteractIndiv_TypeForceUsed_Firearm_Rifle_Check,NoInteractIndiv_TypeForceUsed_Firearm_Rifle_Discharged,NoInteractIndiv_TypeForceUsed_Firearm_ShotgunLethal_Check,NoInteractIndiv_TypeForceUsed_Firearm_ShotgunLethal_Discharged,NoIndivAnimalOnly_ReasonUseOfForce_EffectArrest,NoIndivAnimalOnly_ReasonUseOfForce_PreventOffence,NoIndivAnimalOnly_ReasonUseOfForce_PreventEscape,NoIndivAnimalOnly_ReasonUseOfForce_ProtectOtherOfficers,NoIndivAnimalOnly_ReasonUseOfForce_ProtectPublic,NoIndivAnimalOnly_ReasonUseOfForce_ProtectSelf,NoIndivAnimalOnly_ReasonUseOfForce_ProtectIndiv,NoIndivAnimalOnly_ReasonUseOfForce_Unintentional,NoIndivAnimalOnly_ReasonUseOfForce_Other,NoIndivAnimalOnly_TypeForceUsed_CEW,NoIndivAnimalOnly_TypeForceUsed_Firearm,Inclusion_SOLGEN_ARA_Analysis
1941,560424267,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-740409,2023-12-07,19:06:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1942,140749653,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-377995,2023-12-05,14:47:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1943,671749296,Ontario Provincial Police,Ontario Provincial Police,General Headquarters,OPP-367998,2023-12-07,09:15:00,,,1,,,Individual,,,Non-Uniform,"Investigations (CIB, Major Crime)","Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1944,580687377,Ontario Provincial Police,Ontario Provincial Police,East Region,OPP-641506,2023-11-02,23:59:00,1,,,,,Team,Hostage Rescue Team,11,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,10,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1945,475205268,Ontario Provincial Police,Ontario Provincial Police,East Region,OPP-403573,2023-11-30,20:37:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Investigation (follow-up, ongoing)",,,,,,Interaction with Individual(s),1,7,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1946,207414451,Ontario Provincial Police,Ontario Provincial Police,East Region,OPP-942922,2023-12-10,02:38:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1947,979186123,Ontario Provincial Police,Ontario Provincial Police,North East Region,OPP-216565,2023-12-10,01:47:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Traffic (e.g., RIDE, vehicle collision)",,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1948,888842219,Ontario Provincial Police,Ontario Provincial Police,East Region,OPP-942922,2023-12-10,02:38:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1949,951622737,Ontario Provincial Police,Ontario Provincial Police,East Region,OPP-942922,2023-12-10,02:38:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1950,418478961,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-337035,2023-12-10,11:47:00,,1,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1951,812060875,Ontario Provincial Police,Ontario Provincial Police,East Region,OPP-633828,2023-12-11,00:34:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Other Federal/Provincial Statutes (e.g., LLA)",,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1952,817033858,Ontario Provincial Police,Ontario Provincial Police,Central Region,OPP-840400,2023-12-04,18:21:00,,,,1,,Individual,,,Uniform,Tactical,Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,6,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1953,951546347,Ontario Provincial Police,Ontario Provincial Police,North West Region,OPP-313586,2023-12-08,15:37:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Active Attacker,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1954,422786543,Ontario Provincial Police,Ontario Provincial Police,North West Region,OPP-733759,2023-12-12,19:25:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1955,423014021,Ontario Provincial Police,Ontario Provincial Police,North West Region,OPP-733759,2023-12-12,19:26:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1956,965960395,Ontario Provincial Police,Ontario Provincial Police,North West Region,OPP-313586,2023-12-08,16:33:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1957,872067987,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-613235,2023-12-11,18:24:00,,1,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1958,330007307,Ontario Provincial Police,Ontario Provincial Police,East Region,OPP-857623,2023-12-07,11:18:00,1,,,,,Team,Hostage Rescue Team,6,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),2,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1959,132636074,Ontario Provincial Police,Ontario Provincial Police,East Region,OPP-979745,2023-12-12,14:10:00,,,1,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1960,910666556,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-644116,2023-12-13,22:31:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1961,396495323,Ontario Provincial Police,Ontario Provincial Police,Central Region,OPP-567518,2023-12-13,22:46:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1962,384749405,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-737016,2023-12-13,09:57:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1963,423900351,Ontario Provincial Police,Ontario Provincial Police,North East Region,OPP-651805,2023-12-12,05:24:00,,,,1,,Individual,,,Uniform,Traffic,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1964,618166009,Ontario Provincial Police,Ontario Provincial Police,Central Region,OPP-989110,2023-12-12,11:38:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1965,199660378,Ontario Provincial Police,Ontario Provincial Police,East Region,OPP-284949,2023-12-13,12:40:00,,,1,1,,Team,Tactical Team,8,Uniform,Tactical,Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),3,7,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1966,143967988,Ontario Provincial Police,Ontario Provincial Police,East Region,OPP-368317,2023-12-16,19:17:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1967,940822056,Ontario Provincial Police,Ontario Provincial Police,Central Region,OPP-571641,2023-12-15,16:30:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Stolen Vehicle,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1968,169716500,Ontario Provincial Police,Ontario Provincial Police,Central Region,OPP-532750,2023-12-17,23:37:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1969,462096076,Ontario Provincial Police,Ontario Provincial Police,North East Region,OPP-651805,2023-12-12,05:24:00,1,,,1,,Team,Hostage Rescue Team,7,Uniform,Targeted Community Response Units/Hostage Rescue,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1970,431508333,Ontario Provincial Police,Ontario Provincial Police,Central Region,OPP-582915,2023-12-20,05:25:00,1,,,,,Team,Hostage Rescue Team,11,Uniform,Targeted Community Response Units/Hostage Rescue,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1971,203982005,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-684296,2023-12-18,20:39:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1972,858364340,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-684296,2023-12-18,21:00:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1973,101823545,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-960406,2023-12-18,03:08:00,,,1,1,,Individual,,,Uniform,Traffic,Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1974,513839931,Ontario Provincial Police,Ontario Provincial Police,General Headquarters,OPP-651805,2023-12-12,05:25:00,1,,,1,,Individual,,,Uniform,Targeted Community Response Units/Hostage Rescue,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1975,739410845,Ontario Provincial Police,Ontario Provincial Police,North West Region,OPP-977825,2023-12-15,11:40:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1976,806921159,Ontario Provincial Police,Ontario Provincial Police,North West Region,OPP-977825,2023-12-15,11:52:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1977,519292621,Ontario Provincial Police,Ontario Provincial Police,Central Region,OPP-582915,2023-12-20,04:45:00,1,,,,,Team,Hostage Rescue Team,11,Uniform,Targeted Community Response Units/Hostage Rescue,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),3,8,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1978,307253619,Ontario Provincial Police,Ontario Provincial Police,East Region,OPP-608640,2023-12-19,04:10:00,,,,1,,Individual,,,Uniform,Drugs,"Other Federal/Provincial Statutes (e.g., LLA)",,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1979,128352318,Ontario Provincial Police,Ontario Provincial Police,North East Region,OPP-820815,2023-12-20,20:12:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Family/Neighbour/Other Type of Dispute,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1980,345715596,Ontario Provincial Police,Ontario Provincial Police,North East Region,OPP-820815,2023-12-20,20:12:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Family/Neighbour/Other Type of Dispute,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1981,766451589,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-394532,2023-12-19,23:30:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Family/Neighbour/Other Type of Dispute,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1982,676063197,Ontario Provincial Police,Ontario Provincial Police,North East Region,OPP-820815,2023-12-19,05:08:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1983,267895580,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-139999,2023-12-21,20:47:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1984,856617989,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-139999,2023-12-21,20:46:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1985,293680761,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-956803,2023-12-19,13:05:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Traffic (e.g., RIDE, vehicle collision)",,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1986,115555858,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-956803,2023-12-20,12:33:00,,,1,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Traffic (e.g., RIDE, vehicle collision)",,,,,,Interaction with Individual(s),1,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1987,141812807,Ontario Provincial Police,Ontario Provincial Police,Central Region,OPP-597003,2023-12-21,14:00:00,,,,1,,Individual,,,Uniform,Containment,Weapon(s),,,,,,Interaction with Individual(s),4,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1988,903133180,Ontario Provincial Police,Ontario Provincial Police,Highway Safety Division,OPP-816921,2023-12-22,10:12:00,,,1,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Investigation (follow-up, ongoing)",,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1989,302153890,Ontario Provincial Police,Ontario Provincial Police,Highway Safety Division,OPP-816921,2023-12-11,10:12:00,,,1,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Traffic (e.g., RIDE, vehicle collision)",,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1990,379071200,Ontario Provincial Police,Ontario Provincial Police,Central Region,OPP-270848,2023-12-14,20:35:00,,,1,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Family/Neighbour/Other Type of Dispute,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1991,699104068,Ontario Provincial Police,Ontario Provincial Police,North West Region,OPP-670938,2023-12-23,02:25:00,,1,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Other Federal/Provincial Statutes (e.g., LLA)",,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1992,349965994,Ontario Provincial Police,Ontario Provincial Police,Highway Safety Division,OPP-816921,2023-12-22,10:08:00,,,1,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1993,734244656,Ontario Provincial Police,Ontario Provincial Police,North West Region,OPP-819466,2023-12-24,18:18:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Family/Neighbour/Other Type of Dispute,,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1994,823966755,Ontario Provincial Police,Ontario Provincial Police,Central Region,OPP-982987,2023-12-25,06:32:00,,,1,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Property Crime,,,,,,Interaction with Individual(s),1,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1995,373057560,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-956328,2023-12-25,19:20:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Stolen Vehicle,,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1996,817996694,Ontario Provincial Police,Ontario Provincial Police,North East Region,OPP-648118,2023-12-07,05:04:00,1,,,,,Team,Hostage Rescue Team,12,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1997,852722446,Ontario Provincial Police,Ontario Provincial Police,North East Region,OPP-601184,2023-12-07,06:03:00,1,,,,,Team,Hostage Rescue Team,12,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1998,707083341,Ontario Provincial Police,Ontario Provincial Police,North East Region,OPP-409581,2023-12-27,08:30:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
1999,109359069,Ontario Provincial Police,Ontario Provincial Police,North East Region,OPP-577428,2023-12-27,15:24:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Family/Neighbour/Other Type of Dispute,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
2000,625954829,Ontario Provincial Police,Ontario Provincial Police,North East Region,OPP-943837,2023-12-07,13:24:00,1,,,,,Team,Tactical Team,8,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),2,7,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
2001,598003924,Ontario Provincial Police,Ontario Provincial Police,North East Region,OPP-488546,2023-12-29,23:20:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
2002,143997642,Ontario Provincial Police,Ontario Provincial Police,North East Region,OPP-694545,2023-12-28,14:35:00,,,,1,,Individual,,,Uniform,Tactical,Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,8,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
2003,117945743,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-642047,2023-12-29,18:33:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
2004,646952079,Ontario Provincial Police,Ontario Provincial Police,Highway Safety Division,OPP-543347,2023-12-29,16:39:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
2005,663194055,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-204430,2023-12-31,21:21:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
2006,826267052,Ontario Provincial Police,Ontario Provincial Police,North West Region,OPP-405014,2023-12-31,20:45:00,,1,,,,Individual,,,Uniform,Prisoner Transportation/Care/Control,"Police Custody Related (e.g. prisoner control, fingerprinting, lock-up area)",,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
2007,941026021,Ontario Provincial Police,Ontario Provincial Police,Central Region,OPP-695891,2023-12-31,21:52:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
2008,887785137,Ontario Provincial Police,Ontario Provincial Police,Central Region,OPP-695891,2023-12-31,21:51:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
2009,684354776,Ontario Provincial Police,Ontario Provincial Police,East Region,OPP-614227,2023-12-31,13:47:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
