BatchFileName,Indiv_Index,Weapon,Location
133920880,1,Knife/Edged,In Hand
966726872,1,Handgun,"Accessible (e.g., within reach)"
966726872,2,Handgun,"Accessible (e.g., within reach)"
966726872,3,Handgun,"Accessible (e.g., within reach)"
966726872,4,Handgun,"Accessible (e.g., within reach)"
620060643,1,Handgun,"Accessible (e.g., within reach)"
620060643,2,Handgun,"Accessible (e.g., within reach)"
694649931,1,Knife/Edged,In Hand
279389097,1,"Long Gun (rifle, shotgun)",In Hand
480630761,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
284557551,1,"Long Gun (rifle, shotgun)",In Hand
218110424,1,"Long Gun (rifle, shotgun)",In Hand
993055525,1,Handgun,"Accessible (e.g., within reach)"
993055525,2,Handgun,"Accessible (e.g., within reach)"
993055525,3,Handgun,"Accessible (e.g., within reach)"
993055525,4,Handgun,"Accessible (e.g., within reach)"
733866233,1,Handgun,"On Person, including concealed"
406823460,1,Knife/Edged,In Hand
376061045,1,Handgun,"On Person, including concealed"
503245823,1,Knife/Edged,"On Person, including concealed"
669848391,1,Other,"Accessible (e.g., within reach)"
787441007,1,Handgun,"Accessible (e.g., within reach)"
787441007,2,Handgun,"Accessible (e.g., within reach)"
787441007,3,Handgun,"Accessible (e.g., within reach)"
555537616,1,Handgun,"Accessible (e.g., within reach)"
555537616,2,Handgun,"Accessible (e.g., within reach)"
686760877,1,Other,"On Person, including concealed"
408948910,1,Knife/Edged,"On Person, including concealed"
329009554,1,Unknown Type of Weapon,In Hand
361202957,1,Unknown Type of Weapon,In Hand
373969978,1,Knife/Edged,"Accessible (e.g., within reach)"
131074107,1,Handgun,"On Person, including concealed"
246735423,1,Knife/Edged,In Hand
852902897,1,Knife/Edged,In Hand
719575670,1,Knife/Edged,"Accessible (e.g., within reach)"
494075351,1,Club or Impact Weapon,"Accessible (e.g., within reach)"
730611009,1,Knife/Edged,"Accessible (e.g., within reach)"
460237728,1,Knife/Edged,"Accessible (e.g., within reach)"
641797803,1,Handgun,"Accessible (e.g., within reach)"
641797803,2,Handgun,"Accessible (e.g., within reach)"
641797803,3,Handgun,"Accessible (e.g., within reach)"
270403694,1,Handgun,"On Person, including concealed"
963063519,1,Handgun,"On Person, including concealed"
159879448,1,Handgun,"Accessible (e.g., within reach)"
348243576,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
409146564,1,Knife/Edged,"On Person, including concealed"
917388413,1,Other,"Accessible (e.g., within reach)"
642425417,1,Knife/Edged,"On Person, including concealed"
642425417,2,Knife/Edged,"On Person, including concealed"
481716715,1,Handgun,"Accessible (e.g., within reach)"
481716715,2,Handgun,"Accessible (e.g., within reach)"
114365539,2,Handgun,"Accessible (e.g., within reach)"
340222128,1,Handgun,"Accessible (e.g., within reach)"
321271556,1,Knife/Edged,"Accessible (e.g., within reach)"
481249476,1,Knife/Edged,"Accessible (e.g., within reach)"
481363597,1,Knife/Edged,"Accessible (e.g., within reach)"
110086472,1,Knife/Edged,In Hand
696314324,1,Handgun,"Accessible (e.g., within reach)"
696314324,2,Handgun,"Accessible (e.g., within reach)"
696314324,3,Handgun,"Accessible (e.g., within reach)"
397616917,1,Knife/Edged,"On Person, including concealed"
517316549,1,Club or Impact Weapon,"Accessible (e.g., within reach)"
893169010,1,Handgun,"Accessible (e.g., within reach)"
973648267,1,Knife/Edged,In Hand
120241561,1,Handgun,"Accessible (e.g., within reach)"
120241561,1,Knife/Edged,"Accessible (e.g., within reach)"
580772556,1,Handgun,"Accessible (e.g., within reach)"
580772556,1,Knife/Edged,"Accessible (e.g., within reach)"
688773702,1,Handgun,In Hand
688773702,1,Knife/Edged,"Accessible (e.g., within reach)"
363067631,1,Handgun,"Accessible (e.g., within reach)"
363067631,1,Knife/Edged,"Accessible (e.g., within reach)"
551600184,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
595249875,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
476666071,1,Knife/Edged,"On Person, including concealed"
476666071,2,Knife/Edged,"On Person, including concealed"
870557138,1,Club or Impact Weapon,In Hand
603143257,2,Handgun,"Accessible (e.g., within reach)"
592989427,1,Handgun,"Accessible (e.g., within reach)"
700178844,1,Handgun,"Accessible (e.g., within reach)"
700178844,2,Handgun,"Accessible (e.g., within reach)"
847713042,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
591125760,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
192171308,1,Handgun,"On Person, including concealed"
130853057,1,Other,"On Person, including concealed"
850758185,1,Knife/Edged,"Accessible (e.g., within reach)"
173109126,1,Club or Impact Weapon,In Hand
671009707,1,Other,In Hand
141638428,1,Handgun,"On Person, including concealed"
650534366,1,Other,In Hand
965669769,1,Unknown Type of Weapon,"On Person, including concealed"
965669769,1,Vehicle,""
965669769,2,Unknown Type of Weapon,"On Person, including concealed"
938110241,1,Handgun,"Accessible (e.g., within reach)"
938110241,2,Handgun,"Accessible (e.g., within reach)"
747430068,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
294653051,1,Knife/Edged,In Hand
747487240,1,Knife/Edged,In Hand
680509363,1,Knife/Edged,In Hand
516002875,1,Knife/Edged,In Hand
697623081,1,Vehicle,""
438321066,1,Knife/Edged,In Hand
777326865,1,Knife/Edged,In Hand
777326865,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
337923632,1,Handgun,"Accessible (e.g., within reach)"
337923632,2,Handgun,"Accessible (e.g., within reach)"
900392485,1,Knife/Edged,"On Person, including concealed"
165674442,1,Handgun,"On Person, including concealed"
165674442,2,Handgun,"On Person, including concealed"
165674442,3,Handgun,"On Person, including concealed"
165674442,4,Handgun,"On Person, including concealed"
165674442,5,Handgun,"On Person, including concealed"
165674442,6,Handgun,"On Person, including concealed"
431274240,1,Handgun,"On Person, including concealed"
475934995,1,Knife/Edged,"On Person, including concealed"
761946076,1,Knife/Edged,In Hand
897029413,1,Knife/Edged,In Hand
303916731,1,Knife/Edged,"On Person, including concealed"
254546810,1,Club or Impact Weapon,"On Person, including concealed"
368510819,1,Knife/Edged,In Hand
979932450,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
930400170,1,Club or Impact Weapon,In Hand
930400170,1,Knife/Edged,In Hand
981794489,1,Knife/Edged,In Hand
579065952,1,Handgun,"On Person, including concealed"
756093122,1,Handgun,"Accessible (e.g., within reach)"
272652127,1,Handgun,"Accessible (e.g., within reach)"
272990944,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
272990944,2,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
272990944,3,"Long Gun (rifle, shotgun)",In Hand
272990944,4,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
272990944,5,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
272990944,6,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
595095016,1,Unknown Type of Weapon,In Hand
557982254,1,Handgun,"Accessible (e.g., within reach)"
646373758,1,Knife/Edged,"On Person, including concealed"
646373758,1,Vehicle,""
854917474,1,Handgun,"On Person, including concealed"
972556498,1,Handgun,"Accessible (e.g., within reach)"
241265505,1,Other,In Hand
621451732,1,Knife/Edged,"On Person, including concealed"
450132516,1,Knife/Edged,"On Person, including concealed"
961730256,1,Other,In Hand
668251608,1,Handgun,In Hand
356691566,1,Handgun,"Accessible (e.g., within reach)"
356691566,2,Handgun,"Accessible (e.g., within reach)"
421050295,1,Handgun,In Hand
421050295,1,Knife/Edged,"Accessible (e.g., within reach)"
838865498,1,Handgun,"Accessible (e.g., within reach)"
294394347,1,Handgun,"On Person, including concealed"
224153948,1,Handgun,"On Person, including concealed"
478273918,1,Vehicle,""
503740703,1,Vehicle,""
167078607,1,Handgun,"On Person, including concealed"
380849131,1,Handgun,"Accessible (e.g., within reach)"
223320737,1,Handgun,"On Person, including concealed"
223320737,2,Handgun,"On Person, including concealed"
502327158,1,Handgun,"On Person, including concealed"
703478478,1,Handgun,"Accessible (e.g., within reach)"
797563541,1,Knife/Edged,In Hand
797563541,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
297156937,1,Knife/Edged,"On Person, including concealed"
484993589,1,Knife/Edged,"On Person, including concealed"
397567550,1,Handgun,"Accessible (e.g., within reach)"
397567550,2,Handgun,"Accessible (e.g., within reach)"
397567550,3,Handgun,"Accessible (e.g., within reach)"
397567550,4,Handgun,"Accessible (e.g., within reach)"
902357314,1,Handgun,"On Person, including concealed"
718771360,1,Unknown Type of Weapon,"On Person, including concealed"
718771360,2,Unknown Type of Weapon,"Accessible (e.g., within reach)"
918145669,1,"Long Gun (rifle, shotgun)",In Hand
228356514,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
228356514,2,Unknown Type of Weapon,"Accessible (e.g., within reach)"
228356514,3,Unknown Type of Weapon,"Accessible (e.g., within reach)"
742705146,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
803990812,1,Knife/Edged,"Accessible (e.g., within reach)"
454481484,1,Handgun,"Accessible (e.g., within reach)"
694969995,1,Handgun,In Hand
657866909,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
657866909,2,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
334013183,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
334013183,2,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
279556813,1,Handgun,"On Person, including concealed"
723315412,1,Knife/Edged,In Hand
914471393,1,Handgun,In Hand
728978923,1,Knife/Edged,"On Person, including concealed"
970384115,1,Handgun,"Accessible (e.g., within reach)"
719543770,1,Handgun,"Accessible (e.g., within reach)"
635082974,1,Handgun,"On Person, including concealed"
848648295,1,Handgun,"On Person, including concealed"
881601395,1,Vehicle,""
216608629,1,Vehicle,""
208082674,1,Handgun,"Accessible (e.g., within reach)"
512317041,1,Handgun,"Accessible (e.g., within reach)"
512317041,1,Knife/Edged,"Accessible (e.g., within reach)"
512317041,1,Vehicle,""
393214865,1,Knife/Edged,In Hand
621925292,1,Unknown Type of Weapon,"On Person, including concealed"
621925292,2,Unknown Type of Weapon,"On Person, including concealed"
330304200,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
339518912,1,Handgun,"Accessible (e.g., within reach)"
339518912,2,Handgun,"Accessible (e.g., within reach)"
339518912,3,Handgun,"Accessible (e.g., within reach)"
243736264,1,Handgun,"On Person, including concealed"
243736264,2,Handgun,"On Person, including concealed"
243736264,3,Handgun,"On Person, including concealed"
182074761,1,Handgun,"On Person, including concealed"
229239038,1,Handgun,"Accessible (e.g., within reach)"
229239038,2,Handgun,"Accessible (e.g., within reach)"
229239038,3,Handgun,"Accessible (e.g., within reach)"
524706725,1,Handgun,"On Person, including concealed"
524706725,2,Handgun,"On Person, including concealed"
524706725,3,Handgun,"On Person, including concealed"
706452488,1,Handgun,"On Person, including concealed"
848184495,1,Handgun,"Accessible (e.g., within reach)"
848184495,1,Knife/Edged,"Accessible (e.g., within reach)"
848184495,1,Vehicle,""
500064451,1,Handgun,"On Person, including concealed"
694122629,1,Club or Impact Weapon,"Accessible (e.g., within reach)"
694122629,1,Knife/Edged,"Accessible (e.g., within reach)"
811371061,1,Knife/Edged,In Hand
256963398,1,Knife/Edged,"Accessible (e.g., within reach)"
256963398,1,Other,"Accessible (e.g., within reach)"
625510555,1,Handgun,"Accessible (e.g., within reach)"
625510555,2,Handgun,"Accessible (e.g., within reach)"
625510555,3,Handgun,"Accessible (e.g., within reach)"
625510555,4,Handgun,"Accessible (e.g., within reach)"
801494731,1,Knife/Edged,"Accessible (e.g., within reach)"
919973335,1,Handgun,In Hand
242087569,1,Other,"On Person, including concealed"
242087569,1,Other,"On Person, including concealed"
245294402,1,Knife/Edged,In Hand
918405326,1,Knife/Edged,"On Person, including concealed"
555758652,1,Handgun,"Accessible (e.g., within reach)"
795184489,1,Unknown Type of Weapon,"On Person, including concealed"
685771357,1,Knife/Edged,"Accessible (e.g., within reach)"
685771357,1,Other,"Accessible (e.g., within reach)"
314563028,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
520872406,1,Other,"Accessible (e.g., within reach)"
520872406,2,Other,"Accessible (e.g., within reach)"
520872406,3,Other,"On Person, including concealed"
520872406,4,Other,"Accessible (e.g., within reach)"
730770543,1,Other,"Accessible (e.g., within reach)"
730770543,2,Other,"Accessible (e.g., within reach)"
730770543,3,Other,"On Person, including concealed"
730770543,4,Other,"Accessible (e.g., within reach)"
496190015,1,Unknown Type of Weapon,In Hand
639447519,1,Knife/Edged,"On Person, including concealed"
162600383,1,Handgun,In Hand
162600383,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
638258603,1,Handgun,"On Person, including concealed"
431606553,1,Handgun,"On Person, including concealed"
643243829,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
758611048,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
767859039,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
767859039,1,Vehicle,""
681292884,1,Knife/Edged,In Hand
479899448,1,Knife/Edged,"Accessible (e.g., within reach)"
758657629,1,Handgun,"On Person, including concealed"
758657629,2,Handgun,"On Person, including concealed"
159392848,1,Handgun,"Accessible (e.g., within reach)"
159392848,2,Handgun,"Accessible (e.g., within reach)"
859314676,1,Handgun,In Hand
216093989,1,Club or Impact Weapon,In Hand
624158550,1,Handgun,In Hand
624158550,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
160707852,1,Knife/Edged,"Accessible (e.g., within reach)"
160707852,2,Knife/Edged,"Accessible (e.g., within reach)"
160707852,3,Knife/Edged,"Accessible (e.g., within reach)"
160707852,4,Knife/Edged,"Accessible (e.g., within reach)"
221091776,1,Club or Impact Weapon,"On Person, including concealed"
259129296,1,Knife/Edged,In Hand
210932956,1,Handgun,"On Person, including concealed"
210932956,2,Handgun,"On Person, including concealed"
210932956,3,Handgun,"On Person, including concealed"
443848727,1,Handgun,"Accessible (e.g., within reach)"
443848727,2,Handgun,"Accessible (e.g., within reach)"
209068840,1,Handgun,"Accessible (e.g., within reach)"
209068840,2,Handgun,"Accessible (e.g., within reach)"
560347039,1,Club or Impact Weapon,"On Person, including concealed"
560347039,1,Knife/Edged,"Accessible (e.g., within reach)"
420386995,1,Handgun,"On Person, including concealed"
420386995,2,Handgun,"On Person, including concealed"
420386995,3,Handgun,"On Person, including concealed"
238157732,1,Handgun,"On Person, including concealed"
468764227,1,Handgun,"On Person, including concealed"
468764227,2,Handgun,"On Person, including concealed"
468764227,3,Handgun,"On Person, including concealed"
842417897,1,Handgun,"On Person, including concealed"
842417897,2,Handgun,"On Person, including concealed"
111061636,1,Handgun,"On Person, including concealed"
318961705,1,Handgun,"On Person, including concealed"
350076955,1,Unknown Type of Weapon,"On Person, including concealed"
921359738,1,Knife/Edged,In Hand
430650427,1,Other,"Accessible (e.g., within reach)"
837249077,1,Handgun,"On Person, including concealed"
939271526,1,Handgun,"On Person, including concealed"
